country/economy code,year,"reporting data level: rural, urban, or national coverage",income or consumption used in survey,"Prosperity Gap, z=25/day","Inequality, z=ybar","Mean, $/day","Mean of bottom 40%, $/day"
DNK,2013,national,income,.6976741552352905,1.637831807136536,58.68899536132813,33.56443786621094
DNK,2014,national,income,.6211015582084656,1.468093991279602,59.09234619140625,34.03286361694336
DNK,2015,national,income,.6170815229415894,1.472708940505981,59.66427612304688,34.73908233642578
DNK,2016,national,income,.6427100896835327,1.559681534767151,60.66815948486328,35.07447814941406
DNK,2017,national,income,.5708396434783936,1.418800830841064,62.13657379150391,35.46706008911133
DNK,2018,national,income,.5894966125488281,1.479405522346497,62.74020385742188,36.15889739990234
DNK,2019,national,income,.6222075223922729,1.5614173412323,62.73699951171875,36.80289459228516
DNK,2020,national,income,.5625799894332886,1.451885104179382,64.51905059814453,37.63253784179688
DOM,1986,national,income,4.239584922790527,2.238826274871826,13.20191955566406,4.124803066253662
DOM,1989,national,income,6.887226581573486,2.160300254821777,7.841691493988037,2.368764400482178
DOM,1992,national,income,5.233443260192871,2.238633632659912,10.69388484954834,3.312380313873291
DOM,1996,national,income,4.761775970458984,2.254363536834717,11.83572864532471,3.868150234222412
DOM,1997,national,income,4.675641536712646,2.424453020095825,12.963210105896,4.044610500335693
DOM,2000,national,income,4.562576293945313,2.545051574707031,13.94525527954102,3.993322372436523
DOM,2001,national,income,4.277819633483887,2.291857242584229,13.39383983612061,4.076696872711182
DOM,2002,national,income,4.733755111694336,2.462603569030762,13.00554943084717,3.916015148162842
DOM,2003,national,income,5.337296962738037,2.475830078125,11.59683418273926,3.352410078048706
DOM,2004,national,income,6.055027484893799,2.392454624176025,9.877967834472656,2.87900185585022
DOM,2005,national,income,5.003463268280029,2.282244443893433,11.40332412719727,3.486741781234741
DOM,2006,national,income,4.570967674255371,2.376795768737793,12.99941253662109,3.772624254226685
DOM,2007,national,income,4.600436210632324,2.189443826675415,11.89802360534668,3.814369678497314
DOM,2008,national,income,4.559488773345947,2.093851089477539,11.48073387145996,3.769109487533569
DOM,2009,national,income,4.291941165924072,2.129940509796143,12.40662670135498,3.996259689331055
DOM,2010,national,income,4.181694984436035,2.045801877975464,12.23069667816162,4.019538402557373
DOM,2011,national,income,4.078077793121338,2.070315361022949,12.69173431396484,4.220639705657959
DOM,2012,national,income,4.089208602905273,1.984901428222656,12.13499736785889,4.230880737304688
DOM,2013,national,income,3.931853532791138,2.016008853912354,12.81843757629395,4.328241348266602
DOM,2014,national,income,3.637784242630005,1.933705806732178,13.28903579711914,4.770800113677979
DOM,2015,national,income,3.360728979110718,1.961243987083435,14.58942413330078,5.200441360473633
DOM,2016,national,income,3.235457897186279,2.022754669189453,15.62958431243896,5.434267520904541
DOM,2017,national,income,2.998319387435913,1.773671865463257,14.78888320922852,5.948820114135742
DOM,2018,national,income,2.749321222305298,1.785169124603271,16.23281669616699,6.331562995910645
DOM,2019,national,income,2.653213977813721,1.747894525527954,16.46959686279297,6.618335247039795
DOM,2020,national,income,2.92493200302124,1.699965476989746,14.52995681762695,6.140956401824951
DOM,2021,national,income,2.884544134140015,1.620385766029358,14.04369068145752,6.177644729614258
DZA,1988,national,consumption,5.338147640228271,1.593762516975403,7.464024066925049,3.223798990249634
DZA,1995,national,consumption,5.210526943206787,1.482126712799072,7.111213684082031,3.292037963867188
DZA,2011,national,consumption,3.416163682937622,1.260633111000061,9.225502967834473,5.310540676116943
ECU,1994,national,income,8.413830757141113,2.793335914611816,8.299834251403809,2.292657613754272
ECU,1995,urban,income,7.819351673126221,2.569900751113892,8.216476440429688,2.488063812255859
ECU,1998,urban,income,7.638912677764893,2.380098819732666,7.789390087127686,2.364422798156738
ECU,1999,national,income,9.43712329864502,3.21195125579834,8.508819580078125,1.958035349845886
ECU,2000,national,income,10.54504203796387,2.763884782791138,6.55256986618042,1.658945441246033
ECU,2003,national,income,7.094342708587646,2.763534784317017,9.738515853881836,2.585139989852905
ECU,2004,national,income,7.322247982025146,2.81009316444397,9.594366073608398,2.536035060882568
ECU,2005,national,income,6.103641986846924,2.77473258972168,11.36506938934326,3.028063774108887
ECU,2006,national,income,5.108277797698975,2.555385112762451,12.50609874725342,3.544360876083374
ECU,2007,national,income,5.186489582061768,2.734440565109253,13.18059349060059,3.590011119842529
ECU,2008,national,income,4.994083881378174,2.516566753387451,12.59773921966553,3.760251760482788
ECU,2009,national,income,4.838374137878418,2.349253416061401,12.13865089416504,3.825122594833374
ECU,2010,national,income,4.33664608001709,2.330343008041382,13.43401527404785,4.213748455047607
ECU,2011,national,income,4.041778564453125,2.24353289604187,13.8771390914917,4.643998622894287
ECU,2012,national,income,3.781720876693726,2.236379623413086,14.78413963317871,4.915115356445313
ECU,2013,national,income,3.519469022750854,2.153831005096436,15.29940319061279,5.077349185943604
ECU,2014,national,income,3.296399354934692,2.040021181106567,15.47158622741699,5.474272727966309
ECU,2015,national,income,3.490071773529053,2.175146102905273,15.58095550537109,5.321121692657471
ECU,2016,national,income,3.475978851318359,2.121700048446655,15.25973129272461,5.370851993560791
ECU,2017,national,income,3.324552059173584,2.087224721908569,15.69553279876709,5.536339282989502
ECU,2018,national,income,3.380847692489624,2.117622375488281,15.65896034240723,5.402728080749512
ECU,2019,national,income,3.443256139755249,2.118374824523926,15.38060760498047,5.233296394348145
ECU,2020,national,income,4.172139644622803,2.282565116882324,13.67742538452148,4.456609725952148
ECU,2021,national,income,3.563498020172119,2.093041181564331,14.68389511108398,5.012018203735352
ECU,2022,national,income,3.416138172149658,2.077448844909668,15.20319652557373,5.229167461395264
EGY,1990,national,consumption,6.042726039886475,1.338893294334412,5.539277076721191,2.935518264770508
EGY,1995,national,consumption,6.005347728729248,1.28828227519989,5.363062858581543,3.018105745315552
EGY,1999,national,consumption,5.048429012298584,1.344451546669006,6.657772064208984,3.560045719146729
EGY,2004,national,consumption,5.696513175964355,1.336179852485657,5.864025115966797,3.182565212249756
EGY,2008,national,consumption,5.601379871368408,1.321703195571899,5.899006843566895,3.266949653625488
EGY,2010,national,consumption,4.964785575866699,1.300079464912415,6.54650354385376,3.683196544647217
EGY,2012,national,consumption,4.724827289581299,1.264192700386047,6.689095020294189,3.9222731590271
EGY,2015,national,consumption,4.600090980529785,1.333820462226868,7.248880386352539,3.971443176269531
EGY,2017,national,consumption,5.299017429351807,1.335487008094788,6.300634860992432,3.432674407958984
EGY,2019,national,consumption,4.962229251861572,1.341468453407288,6.758395671844482,3.672946929931641
ESP,1980,national,income,1.897785902023315,1.594716906547546,21.00759696960449,10.01537704467773
ESP,1985,national,income,1.816096186637878,1.49985671043396,20.64671325683594,9.988886833190918
ESP,1990,national,income,1.469423413276672,1.56770122051239,26.67204666137695,13.60250091552734
ESP,1993,national,income,1.677809834480286,2.004394292831421,29.86623001098633,13.65959930419922
ESP,1994,national,income,1.647848129272461,1.94644820690155,29.53015327453613,13.58382892608643
ESP,1995,national,income,1.69428288936615,2.003213882446289,29.55843353271484,13.54459285736084
ESP,1996,national,income,1.814948558807373,2.157136678695679,29.71346855163574,13.11336326599121
ESP,1997,national,income,1.570271372795105,1.946972012519836,30.99738121032715,14.22330093383789
ESP,1998,national,income,1.445507884025574,1.921086311340332,33.2251091003418,15.6191520690918
ESP,1999,national,income,1.271676659584045,1.799774527549744,35.38191986083984,17.15653038024902
ESP,2000,national,income,1.289626955986023,1.920099258422852,37.22198867797852,17.82484817504883
ESP,2003,national,income,1.2376309633255,1.902944445610046,38.43925476074219,19.37004280090332
ESP,2004,national,income,1.267449498176575,1.974199175834656,38.94039154052734,18.86532402038574
ESP,2005,national,income,1.217752933502197,1.945516347885132,39.94070434570313,19.75871086120605
ESP,2006,national,income,1.262791395187378,2.036078691482544,40.30908584594727,19.32798004150391
ESP,2007,national,income,.9609612822532654,1.847074389457703,48.05278015136719,22.77998161315918
ESP,2008,national,income,.9906418323516846,1.936216235160828,48.8626708984375,23.04812812805176
ESP,2009,national,income,1.116670489311218,2.179956912994385,48.80483627319336,22.59103012084961
ESP,2010,national,income,1.140602588653564,2.105637550354004,46.1518669128418,21.12343215942383
ESP,2011,national,income,1.35283625125885,2.404079437255859,44.42665100097656,19.78656578063965
ESP,2012,national,income,1.275396704673767,2.159285545349121,42.32576370239258,19.06297874450684
ESP,2013,national,income,1.386505722999573,2.283188581466675,41.16803359985352,17.8654670715332
ESP,2014,national,income,1.271697044372559,2.104826211929321,41.3782958984375,18.13071250915527
ESP,2015,national,income,1.307219982147217,2.225912570953369,42.56958389282227,18.63144874572754
ESP,2016,national,income,1.323496460914612,2.335939407348633,44.12439727783203,19.53759574890137
ESP,2017,national,income,1.171730399131775,2.090469837188721,44.60219192504883,20.53052711486816
ESP,2018,national,income,1.189310431480408,2.133740901947021,44.85247802734375,20.60991096496582
ESP,2019,national,income,1.140668153762817,2.138427495956421,46.86787033081055,21.67842102050781
ESP,2020,national,income,1.159440159797668,2.179787397384644,47.00086212158203,21.30453872680664
EST,1993,national,income,3.190958738327026,1.587873578071594,12.44041156768799,5.345723628997803
EST,1995,national,consumption,3.281409502029419,1.3424311876297,10.2275505065918,5.3539719581604
EST,1998,national,consumption,2.874658584594727,1.512938737869263,13.15755176544189,5.904769420623779
EST,2000,national,consumption,3.177792072296143,1.535310626029968,12.0784387588501,5.613951683044434
EST,2001,national,consumption,3.269316673278809,1.53357458114624,11.72702693939209,5.450807094573975
EST,2002,national,consumption,3.209757328033447,1.538658380508423,11.98422718048096,5.56072998046875
EST,2003,national,consumption,3.123116970062256,1.517449736595154,12.14691734313965,5.733002185821533
EST,2003,national,income,3.024638891220093,1.898444890975952,15.69150066375732,7.098162174224854
EST,2004,national,consumption,2.716652870178223,1.51781165599823,13.9676628112793,6.568436622619629
EST,2004,national,income,2.389015197753906,1.630738615989685,17.06496620178223,8.490227699279785
EST,2005,national,income,1.99314820766449,1.574920058250427,19.75417709350586,9.925198554992676
EST,2006,national,income,1.785772442817688,1.643102049827576,23.0026798248291,11.5898551940918
EST,2007,national,income,1.479946732521057,1.532273054122925,25.8839225769043,13.57054710388184
EST,2008,national,income,1.444596886634827,1.547095417976379,26.77382659912109,13.89489841461182
EST,2009,national,income,1.530556917190552,1.543291449546814,25.20800590515137,13.18356323242188
EST,2010,national,income,1.742971301078796,1.652064681053162,23.69609642028809,12.11026668548584
EST,2011,national,income,1.749542117118835,1.718882083892822,24.56188583374023,12.49122047424316
EST,2012,national,income,1.601159334182739,1.663625359535217,25.9753246307373,13.10568809509277
EST,2013,national,income,1.659570932388306,1.87807035446167,28.29150390625,13.46576499938965
EST,2014,national,income,1.494708776473999,1.82746422290802,30.56555557250977,14.71764659881592
EST,2015,national,income,1.304707765579224,1.705587148666382,32.68140029907227,16.35296249389648
EST,2016,national,income,1.183038115501404,1.644723653793335,34.75635528564453,17.84816360473633
EST,2017,national,income,1.045317769050598,1.536523222923279,36.74775695800781,19.20296096801758
EST,2018,national,income,.99960857629776,1.557249546051025,38.94648361206055,20.30976867675781
EST,2019,national,income,1.034750461578369,1.697316527366638,41.00786972045898,21.43168067932129
EST,2020,national,income,.9308245182037354,1.595191121101379,42.84349822998047,22.57588958740234
ETH,1995,national,consumption,17.7780647277832,1.692959427833557,2.380685806274414,.9708985090255737
ETH,1999,national,consumption,13.98274517059326,1.308128595352173,2.338826417922974,1.30708909034729
ETH,2004,national,consumption,10.38194465637207,1.296905398368835,3.122982978820801,1.750188231468201
ETH,2010,national,consumption,10.41060733795166,1.409020304679871,3.383616924285889,1.745914936065674
ETH,2015,national,consumption,9.824975967407227,1.469450235366821,3.739068269729614,1.817087531089783
FIN,1987,national,income,.8315939903259277,1.18375551700592,35.58694458007813,23.10766983032227
FIN,1991,national,income,.7470346093177795,1.196503639221191,40.04177474975586,25.63938140869141
FIN,1995,national,income,.8013556599617004,1.193053960800171,37.21986389160156,23.80743598937988
FIN,2000,national,income,.7354927062988281,1.270404934883118,43.18210601806641,25.40130805969238
FIN,2003,national,income,.711699366569519,1.303414463996887,45.7852897644043,26.6285572052002
FIN,2004,national,income,.6746543049812317,1.295209884643555,47.99531555175781,27.84633445739746
FIN,2005,national,income,.6567088961601257,1.303467869758606,49.62121963500977,28.85146522521973
FIN,2006,national,income,.673869788646698,1.358307957649231,50.3920783996582,28.90692520141602
FIN,2007,national,income,.6316868662834167,1.320452094078064,52.25896453857422,29.8556079864502
FIN,2008,national,income,.6222204566001892,1.315478920936584,52.85421371459961,30.51020240783691
FIN,2009,national,income,.6020892858505249,1.297899603843689,53.89149475097656,31.25478935241699
FIN,2010,national,income,.5965536236763,1.30535614490509,54.70405960083008,31.46121406555176
FIN,2011,national,income,.5903613567352295,1.299179553985596,55.01628494262695,31.88511276245117
FIN,2012,national,income,.5865453481674194,1.293873906135559,55.14807510375977,32.27030944824219
FIN,2013,national,income,.6053717136383057,1.330163478851318,54.93167877197266,31.96801376342773
FIN,2014,national,income,.5915239453315735,1.293013572692871,54.64755630493164,32.16275405883789
FIN,2015,national,income,.5990453958511353,1.321431279182434,55.14737701416016,32.27285003662109
FIN,2016,national,income,.5803366899490356,1.294704675674438,55.77385711669922,32.68207550048828
FIN,2017,national,income,.5794640779495239,1.319748163223267,56.93830490112305,33.19331741333008
FIN,2018,national,income,.5715082883834839,1.322103261947632,57.83395004272461,33.7421760559082
FIN,2019,national,income,.5566633343696594,1.310339093208313,58.84791946411133,34.02431488037109
FIN,2020,national,income,.540591835975647,1.271976113319397,58.82331466674805,34.57742309570313
FJI,2002,national,consumption,3.975658893585205,1.562950491905212,9.828248023986816,4.339096546173096
FJI,2008,national,consumption,3.653573989868164,1.605286717414856,10.98435878753662,4.780976295471191
FJI,2013,national,consumption,3.448103189468384,1.478893637657166,10.72251605987549,5.052710056304932
FJI,2019,national,consumption,4.253901481628418,1.345440149307251,7.907094955444336,4.208921909332275
FRA,1970,national,income,1.484549283981323,1.540432572364807,25.94108200073242,11.71842479705811
FRA,1975,national,income,1.226255416870117,1.60095739364624,32.6391487121582,15.33309364318848
FRA,1979,national,income,1.053019046783447,1.564488291740417,37.14292526245117,18.18312454223633
FRA,1984,national,income,1.326077222824097,2.045507431030273,38.56312942504883,18.39211654663086
FRA,1990,national,income,.860582172870636,1.435623288154602,41.70500183105469,21.34351921081543
FRA,1996,national,income,.8248479962348938,1.469931125640869,44.55157852172852,22.51625442504883
FRA,1997,national,income,.8121129870414734,1.456714630126953,44.84334945678711,22.76450347900391
FRA,1998,national,income,.7725894451141357,1.421382904052734,45.99412155151367,23.59321594238281
FRA,1999,national,income,.7649689912796021,1.446271181106567,47.26567840576172,23.86623764038086
FRA,2000,national,income,.7643132209777832,1.417996168136597,46.38138198852539,23.7646369934082
FRA,2001,national,income,.7240853309631348,1.43899667263031,49.68325805664063,25.12207412719727
FRA,2002,national,income,.6849255561828613,1.395083546638489,50.92099380493164,26.3086051940918
FRA,2003,national,income,.7583814859390259,1.434006929397583,47.27194976806641,24.86233711242676
FRA,2004,national,income,.7153447270393372,1.374663472175598,48.0419921875,25.64845085144043
FRA,2005,national,income,.7147908806800842,1.35679829120636,47.45438003540039,25.86540222167969
FRA,2006,national,income,.7199488282203674,1.348140120506287,46.81374740600586,25.38586044311523
FRA,2007,national,income,.6144253015518188,1.397560596466064,56.86454391479492,29.50977516174316
FRA,2008,national,income,.6175541877746582,1.417032718658447,57.36471176147461,29.36143112182617
FRA,2009,national,income,.6303690075874329,1.458802103996277,57.85508346557617,29.59490776062012
FRA,2010,national,income,.6412695050239563,1.490430951118469,58.10470581054688,29.18048858642578
FRA,2011,national,income,.6170547008514404,1.441636562347412,58.4079704284668,29.65341949462891
FRA,2012,national,income,.6260977387428284,1.450067281723022,57.90099716186523,29.59221458435059
FRA,2013,national,income,.6307517290115356,1.446678042411804,57.33944320678711,29.71891784667969
FRA,2014,national,income,.6058257818222046,1.405274748802185,57.99005126953125,30.05926132202148
FRA,2015,national,income,.6322370767593384,1.485460042953491,58.73825073242188,30.32028388977051
FRA,2016,national,income,.6099916100502014,1.438312411308289,58.94804382324219,30.82486343383789
FRA,2017,national,income,.5915321111679077,1.386875629425049,58.61370849609375,30.90934181213379
FRA,2018,national,income,.5915595889091492,1.409860014915466,59.58232879638672,31.19061088562012
FRA,2019,national,income,.6340352892875671,1.425031185150146,56.1889533996582,29.46105575561523
FRA,2020,national,income,.6312580108642578,1.449290871620178,57.39693069458008,30.49949073791504
FSM,2000,urban,income,16.75420379638672,3.774196624755859,5.631715774536133,.9211230874061584
FSM,2005,national,consumption,5.512382984161377,1.761985421180725,7.991033554077148,3.060646057128906
FSM,2013,national,consumption,8.161081314086914,1.814886927604675,5.559578418731689,2.25691819190979
GAB,2005,national,consumption,4.965750694274902,1.741910934448242,8.769625663757324,3.481695890426636
GAB,2017,national,consumption,3.413875818252563,1.684668779373169,12.33692264556885,5.210329055786133
GBR,1968,national,income,1.517165184020996,1.260137796401978,20.76467704772949,12.23191452026367
GBR,1969,national,income,1.536655902862549,1.29133129119873,21.00879096984863,12.09217262268066
GBR,1970,national,income,1.489519357681274,1.281235575675964,21.50417709350586,12.3486499786377
GBR,1971,national,income,1.524248957633972,1.30493175983429,21.40286445617676,11.92023181915283
GBR,1972,national,income,1.497854471206665,1.331716537475586,22.2270679473877,12.39527225494385
GBR,1973,national,income,1.331974148750305,1.289348244667053,24.19994926452637,13.60627365112305
GBR,1974,national,income,1.373443126678467,1.329762578010559,24.20490837097168,13.57021236419678
GBR,1975,national,income,1.3940269947052,1.297277569770813,23.26493072509766,13.30891513824463
GBR,1976,national,income,1.414591550827026,1.272056937217712,22.48099327087402,12.88935375213623
GBR,1977,national,income,1.469150543212891,1.291890025138855,21.98362159729004,12.75510215759277
GBR,1978,national,income,1.324701070785522,1.268104434013367,23.93189811706543,13.78126621246338
GBR,1979,national,income,1.303425431251526,1.271204710006714,24.38199806213379,14.02666664123535
GBR,1980,national,income,1.297791600227356,1.299625039100647,25.03532028198242,14.14281749725342
GBR,1981,national,income,1.32820987701416,1.327381372451782,24.98440551757813,13.65753841400146
GBR,1982,national,income,1.216388702392578,1.336184501647949,27.46212005615234,14.89266777038574
GBR,1983,national,income,1.261403203010559,1.32698667049408,26.29981231689453,14.30894470214844
GBR,1984,national,income,1.223583102226257,1.324739217758179,27.06680107116699,14.90605163574219
GBR,1985,national,income,1.20698606967926,1.358563780784607,28.13958930969238,15.02645301818848
GBR,1986,national,income,1.19368851184845,1.440205216407776,30.16291809082031,15.61115074157715
GBR,1987,national,income,1.107405304908752,1.428970336914063,32.25942611694336,16.00235939025879
GBR,1988,national,income,1.05661678314209,1.455918669700623,34.44765090942383,16.91723251342773
GBR,1989,national,income,1.049396634101868,1.457422733306885,34.72049331665039,17.13923454284668
GBR,1990,national,income,1.039141178131104,1.519858002662659,36.56524276733398,17.02795791625977
GBR,1991,national,income,1.020365953445435,1.50626802444458,36.90509414672852,17.47892761230469
GBR,1992,national,income,1.065747618675232,1.519764184951782,35.65018844604492,16.80070877075195
GBR,1993,national,income,1.072413921356201,1.522080063819885,35.48257064819336,16.68473815917969
GBR,1994,national,income,1.062474489212036,1.642763733863831,38.65419006347656,17.92223930358887
GBR,1995,national,income,1.039316415786743,1.610305428504944,38.73472595214844,18.1119441986084
GBR,1996,national,income,.9609723091125488,1.547421932220459,40.25667190551758,18.92690849304199
GBR,1997,national,income,.9414955973625183,1.570621490478516,41.70549011230469,19.44202423095703
GBR,1998,national,income,.9284756183624268,1.632765650749207,43.9636116027832,20.15300941467285
GBR,1999,national,income,.9387129545211792,1.690587639808655,45.02408599853516,20.5806713104248
GBR,2000,national,income,.9107174277305603,1.797757506370544,49.35003662109375,21.90810203552246
GBR,2001,national,income,.8563026189804077,1.711146712303162,49.95741653442383,22.90654373168945
GBR,2002,national,income,.887158989906311,1.721129775047302,48.50116348266602,23.19389724731445
GBR,2003,national,income,.844529926776886,1.668864965438843,49.40218734741211,23.69849014282227
GBR,2004,national,income,.8421200513839722,1.721835851669312,51.11610412597656,24.60191535949707
GBR,2005,national,income,.8851385116577148,1.786819219589233,50.46722030639648,23.55217742919922
GBR,2006,national,income,.8951789140701294,1.814568281173706,50.6761360168457,23.97370719909668
GBR,2007,national,income,.8031980395317078,1.681987524032593,52.35282897949219,25.07083129882813
GBR,2008,national,income,.8180646896362305,1.767743706703186,54.02212142944336,25.47053337097168
GBR,2009,national,income,.8427990078926086,1.741123676300049,51.64706420898438,24.81256103515625
GBR,2010,national,income,.8025134801864624,1.634601712226868,50.92131805419922,24.73720359802246
GBR,2011,national,income,.7962413430213928,1.602900266647339,50.32708740234375,24.60436058044434
GBR,2012,national,income,.8578943610191345,1.70484447479248,49.68107223510742,24.58169364929199
GBR,2013,national,income,.7909206748008728,1.565428376197815,49.48120498657227,24.68976211547852
GBR,2014,national,income,.799419641494751,1.632505178451538,51.05282211303711,25.06405258178711
GBR,2015,national,income,.7794531583786011,1.623404264450073,52.06869506835938,25.31420516967773
GBR,2016,national,income,.8061227202415466,1.680085062980652,52.10388565063477,25.60304832458496
GBR,2017,national,income,.7859446406364441,1.698960900306702,54.0420036315918,26.30145645141602
GBR,2018,national,income,.8134713172912598,1.776155352592468,54.58567810058594,25.97323036193848
GBR,2019,national,income,.8009276986122131,1.767094016075134,55.1577262878418,27.24025344848633
GBR,2020,national,income,.8137757778167725,1.786628603935242,54.88700485229492,27.36302185058594
GEO,1996,national,consumption,4.892347812652588,1.603561162948608,8.194231033325195,3.580324411392212
GEO,1997,national,consumption,8.284618377685547,1.859047293663025,5.609936714172363,2.18134617805481
GEO,1998,national,consumption,8.197050094604492,1.888081550598145,5.75841760635376,2.264257431030273
GEO,1999,national,consumption,9.021687507629395,1.794655203819275,4.973169326782227,2.000699758529663
GEO,2000,national,consumption,9.476365089416504,1.816321134567261,4.791713714599609,1.921604871749878
GEO,2001,national,consumption,9.478890419006348,1.736876249313354,4.580905914306641,1.914922952651978
GEO,2002,national,consumption,6.971357345581055,1.628777623176575,5.840963363647461,2.573703050613403
GEO,2003,national,consumption,7.082507610321045,1.637645483016968,5.780599117279053,2.556586980819702
GEO,2004,national,consumption,6.846202850341797,1.637683510780334,5.980262279510498,2.66181492805481
GEO,2005,national,consumption,7.035842418670654,1.660670399665833,5.900752067565918,2.563064098358154
GEO,2006,national,consumption,7.039713859558105,1.63077449798584,5.791337966918945,2.563643455505371
GEO,2007,national,consumption,7.236749649047852,1.653313875198364,5.711521148681641,2.470247507095337
GEO,2008,national,consumption,6.775610446929932,1.672921299934387,6.172585010528564,2.624616146087646
GEO,2009,national,consumption,6.818881034851074,1.668901085853577,6.118676662445068,2.62909984588623
GEO,2010,national,consumption,7.142229557037354,1.73751699924469,6.081843852996826,2.496611595153809
GEO,2011,national,consumption,6.95103120803833,1.752702355384827,6.303749561309814,2.597718715667725
GEO,2012,national,consumption,6.243624210357666,1.689426422119141,6.764606475830078,2.831580877304077
GEO,2013,national,consumption,5.58323335647583,1.658350825309753,7.42558479309082,3.146249294281006
GEO,2014,national,consumption,5.200718402862549,1.613552212715149,7.756391048431396,3.402812004089355
GEO,2015,national,consumption,4.97054386138916,1.556029796600342,7.826255321502686,3.533792972564697
GEO,2016,national,consumption,4.955357551574707,1.564068555831909,7.890795707702637,3.577204465866089
GEO,2017,national,consumption,5.042262554168701,1.640633583068848,8.134411811828613,3.525162220001221
GEO,2018,national,consumption,5.010064601898193,1.596732020378113,7.967621803283691,3.585158824920654
GEO,2019,national,consumption,4.839177131652832,1.543601155281067,7.974502086639404,3.681764841079712
GEO,2020,national,consumption,5.227686405181885,1.517234563827515,7.255764961242676,3.433496713638306
GEO,2021,national,consumption,5.014546394348145,1.513774514198303,7.546916961669922,3.612968683242798
GHA,1987,national,consumption,15.8902530670166,1.485132575035095,2.336546421051025,1.091880202293396
GHA,1988,national,consumption,15.53206634521484,1.490752696990967,2.399475812911987,1.111711978912354
GHA,1991,national,consumption,17.38677406311035,1.553476691246033,2.233704566955566,.9845249652862549
GHA,1998,national,consumption,15.7268648147583,1.668572664260864,2.652424335479736,1.072211265563965
GHA,2005,national,consumption,13.25586414337158,1.805097222328186,3.404337167739868,1.294425487518311
GHA,2012,national,consumption,9.363897323608398,1.813969254493713,4.842986583709717,1.834952354431152
GHA,2016,national,consumption,9.697963714599609,1.975178360939026,5.091734886169434,1.824946641921997
GIN,1991,national,consumption,32.56600952148438,1.481905460357666,1.137616753578186,.5061820149421692
GIN,1994,national,consumption,12.0801477432251,1.882978677749634,3.89684534072876,1.364733099937439
GIN,2002,national,consumption,14.94601058959961,1.724454283714294,2.884472608566284,1.125250101089478
GIN,2007,national,consumption,13.35822296142578,1.621590614318848,3.034817218780518,1.290675759315491
GIN,2012,national,consumption,9.351344108581543,1.444040060043335,3.860514640808105,1.905139446258545
GIN,2018,national,consumption,7.582996845245361,1.334057092666626,4.398185729980469,2.369560241699219
GMB,1998,national,consumption,23.63662338256836,1.845089316368103,1.951515316963196,.6755061745643616
GMB,2003,national,consumption,14.75032043457031,1.952575922012329,3.309378862380981,1.120240569114685
GMB,2010,national,consumption,10.0401611328125,1.775842428207397,4.421847343444824,1.716490507125854
GMB,2015,national,consumption,7.263216972351074,1.481681227684021,5.099948406219482,2.417921304702759
GMB,2020,national,consumption,7.838126182556152,1.594164252281189,5.084647178649902,2.220937013626099
GNB,1991,national,consumption,15.9578857421875,2.847141742706299,4.460399150848389,1.02404797077179
GNB,1993,national,consumption,12.26072788238525,1.769585371017456,3.608238935470581,1.36679995059967
GNB,2002,national,consumption,14.21256351470947,1.473827481269836,2.592473030090332,1.235842227935791
GNB,2010,national,consumption,19.25327682495117,2.004403829574585,2.602678775787354,.8533939719200134
GNB,2018,national,consumption,8.48948860168457,1.428371906280518,4.206295490264893,2.047258615493774
GRC,1995,national,income,1.95321249961853,2.205336809158325,28.22704696655273,12.32967948913574
GRC,2000,national,income,1.389151215553284,1.74431049823761,31.39165878295898,14.74740791320801
GRC,2003,national,income,1.206625699996948,1.74895179271698,36.23641967773438,17.76618957519531
GRC,2004,national,income,1.224354982376099,1.870369911193848,38.19092559814453,18.46181488037109
GRC,2005,national,income,1.095741748809814,1.692213535308838,38.60886001586914,18.20350074768066
GRC,2006,national,income,1.159641265869141,1.807374477386475,38.96408843994141,18.15582656860352
GRC,2007,national,income,1.142243385314941,1.832054376602173,40.09772491455078,19.29970932006836
GRC,2008,national,income,1.050402879714966,1.711800336837769,40.74151992797852,19.97856140136719
GRC,2009,national,income,1.149333596229553,1.901496529579163,41.36084747314453,20.16721153259277
GRC,2010,national,income,1.416286110877991,2.031440496444702,35.85858154296875,17.02280616760254
GRC,2011,national,income,1.735352635383606,2.065439224243164,29.75532531738281,13.61967658996582
GRC,2012,national,income,1.877254605293274,1.939462065696716,25.82843589782715,11.31052017211914
GRC,2013,national,income,1.812705993652344,1.788652181625366,24.66826248168945,10.89579772949219
GRC,2014,national,income,2.026434659957886,1.992649793624878,24.58319664001465,10.96212673187256
GRC,2015,national,income,2.002642154693604,2.001381397247314,24.98426055908203,11.02788352966309
GRC,2016,national,income,1.802935361862183,1.8397216796875,25.51008987426758,11.7446928024292
GRC,2017,national,income,1.6800137758255,1.74000346660614,25.89269638061523,12.22492218017578
GRC,2018,national,income,1.410325646400452,1.511277437210083,26.78951072692871,13.12756061553955
GRC,2019,national,income,1.517263889312744,1.72853946685791,28.48119354248047,13.89800548553467
GRC,2020,national,income,1.540144443511963,1.774782538414001,28.80870246887207,13.87544631958008
GTM,1986,national,income,16.91766548156738,2.761537313461304,4.080848693847656,.9356164336204529
GTM,1989,national,income,13.65537929534912,3.311726331710815,6.063043594360352,1.212020874023438
GTM,1998,national,income,6.266379833221436,2.661155223846436,10.61679649353027,2.698369979858398
GTM,2000,national,income,5.636698722839355,2.665087699890137,11.82025051116943,3.221909284591675
