Country code,year,reporting_level,welfare_type,"Population, millions","Prosperity Gap, z=25/day","Inequality, z=ybar","Mean, $/day",Mean income of the bottom 40 percent
CYP,2002,national,income,.9821939999999932,.8094490766525269,1.325827598571777,40.94845581054688,22.43909072875977
CYP,2003,national,income,1.000349999999989,.7851126790046692,1.325847268104553,42.21837615966797,23.13449668884277
CYP,2004,national,income,1.018684000000019,.7423089146614075,1.32569146156311,44.64756393432617,24.46913528442383
CYP,2005,national,income,1.037061999999984,.6892233490943909,1.311520099639893,47.57239151000977,26.18939399719238
CYP,2006,national,income,1.055437999999991,.6332873702049255,1.318772912025452,52.06060409545898,28.51496696472168
CYP,2007,national,income,1.073872999999973,.6326010823249817,1.325999021530151,52.40265274047852,28.21045875549316
CYP,2008,national,income,1.09239000000002,.6421719789505005,1.334481120109558,51.95185852050781,27.77806091308594
CYP,2009,national,income,1.110974000000008,.6692253351211548,1.371378540992737,51.23007202148438,27.19840431213379
CYP,2010,national,income,1.129685999999996,.6465275883674622,1.348763465881348,52.15413284301758,28.14580154418945
CYP,2011,national,income,1.145085999999981,.6620727777481079,1.36928391456604,51.70443344116211,27.33985328674316
CYP,2012,national,income,1.156555999999981,.7172754406929016,1.399091601371765,48.76409912109375,24.88272857666016
CYP,2013,national,income,1.166968000000008,.7888482809066772,1.481043815612793,46.93690490722656,22.67433929443359
CYP,2014,national,income,1.17699500000001,.835638701915741,1.459728121757507,43.6710319519043,21.42518424987793
CYP,2015,national,income,1.187279999999994,.7888298034667969,1.412271618843079,44.75843811035156,22.55143928527832
CYP,2016,national,income,1.197880999999978,.7440771460533142,1.381665945053101,46.42213439941406,24.0316276550293
CYP,2017,national,income,1.208522999999999,.7131258249282837,1.351154208183289,47.36731338500977,25.27052879333496
CYP,2018,national,income,1.218831000000001,.6760846972465515,1.366219282150269,50.51953506469727,26.76432991027832
CYP,2019,national,income,1.228835999999989,.7115217447280884,1.46855092048645,51.59894943237305,27.57004165649414
CZE,1990,national,income,10.33335500000017,1.332470417022705,1.145555257797241,21.49307060241699,14.72243690490723
CZE,1991,national,income,10.30857800000006,1.691784977912903,1.145555853843689,16.92821311950684,11.59556102752686
CZE,1992,national,income,10.31912300000021,1.556379675865173,1.145561456680298,18.40106010437012,12.60438060760498
CZE,1993,national,income,10.32985500000013,1.535956501960754,1.225162625312805,19.94136238098145,12.14811706542969
CZE,1994,national,income,10.3335869999999,1.497973084449768,1.232951879501343,20.57700347900391,12.53354740142822
CZE,1995,national,income,10.32725299999986,1.454299330711365,1.240370273590088,21.32247161865234,13.00082492828369
CZE,1996,national,income,10.31524100000005,1.382359266281128,1.247490286827087,22.56089210510254,13.79815006256104
CZE,1997,national,income,10.30413099999987,1.356870055198669,1.249293684959412,23.0179328918457,14.0331916809082
CZE,1998,national,income,10.29437300000004,1.359296321868896,1.249032974243164,22.9720516204834,13.95566368103027
CZE,1999,national,income,10.28386000000001,1.330899357795715,1.250568151473999,23.49103546142578,14.2208194732666
CZE,2000,national,income,10.25506300000002,1.314010143280029,1.250261068344116,23.7871265411377,14.34999465942383
CZE,2001,national,income,10.21660500000009,1.285390257835388,1.251831293106079,24.34729957580566,14.63591289520264
CZE,2002,national,income,10.19691599999995,1.257990956306458,1.253876686096191,24.91823577880859,14.92095851898193
CZE,2003,national,income,10.19399800000008,1.218392491340637,1.274065256118774,26.14234161376953,15.46140670776367
CZE,2004,national,income,10.19710099999993,1.20466160774231,1.289957404136658,26.77012062072754,15.69109916687012
CZE,2005,national,income,10.21121600000007,1.15246307849884,1.2866530418396,27.91093635559082,16.39972496032715
CZE,2006,national,income,10.23890499999975,1.093762874603271,1.277169823646545,29.19210815429688,17.35276031494141
CZE,2007,national,income,10.29882799999986,1.034520745277405,1.273949861526489,30.78599166870117,18.67177391052246
CZE,2008,national,income,10.38460300000019,1.005558848381042,1.261140704154968,31.35422515869141,19.15899085998535
CZE,2009,national,income,10.44393599999985,.9933452606201172,1.268367648124695,31.92162132263184,19.31820106506348
CZE,2010,national,income,10.47440999999998,1.006825923919678,1.281765699386597,31.82689666748047,18.9957447052002
CZE,2011,national,income,10.49608800000001,1.003109216690063,1.272895455360413,31.72375297546387,19.0319709777832
CZE,2012,national,income,10.51078499999989,1.016338586807251,1.269544124603271,31.22837448120117,18.82973861694336
CZE,2013,national,income,10.51427199999999,1.007728457450867,1.280501127243042,31.76701736450195,18.87489318847656
CZE,2014,national,income,10.52534699999987,.9829233288764954,1.264937996864319,32.17285537719727,19.56481552124023
CZE,2015,national,income,10.54605899999991,.9386076927185059,1.261139273643494,33.59069061279297,20.41318130493164
CZE,2016,national,income,10.56633199999983,.901027500629425,1.256605625152588,34.86590576171875,21.47468757629395
CZE,2017,national,income,10.59443800000004,.8595073223114014,1.240885496139526,36.09292984008789,22.42548370361328
CZE,2018,national,income,10.62992800000014,.8187603354454041,1.238749027252197,37.82391738891602,23.3994312286377
CZE,2019,national,income,10.67186999999998,.7857682108879089,1.237273931503296,39.36510467529297,24.22201347351074
DEU,1990,national,income,79.43302900000042,.6701986789703369,1.322999715805054,49.35102844238281,26.97722244262695
DEU,1991,national,income,80.01389599999833,.6468729376792908,1.323017954826355,51.13129425048828,27.94967460632324
DEU,1992,national,income,80.62459800000001,.646928608417511,1.344716906547546,51.96542739868164,28.83081245422363
DEU,1993,national,income,81.15636300000062,.6302682161331177,1.312328577041626,52.05437088012695,29.21968078613281
DEU,1994,national,income,81.43834800000073,.695850670337677,1.419069647789001,50.98326873779297,27.95525741577148
DEU,1995,national,income,81.67805099999856,.717959463596344,1.47777271270752,51.4573860168457,28.66563987731934
DEU,1996,national,income,81.91483100000069,.6322287917137146,1.315234780311584,52.00786209106445,29.43546867370605
DEU,1997,national,income,82.03477099999785,.6486430764198303,1.332033157348633,51.33921813964844,28.77108383178711
DEU,1998,national,income,82.04719500000095,.6202601790428162,1.313428997993469,52.93863296508789,29.82793807983398
DEU,1999,national,income,82.10024299999938,.618590235710144,1.348480820655823,54.49814224243164,30.27754592895508
DEU,2000,national,income,82.21150800000029,.6014473438262939,1.332414865493774,55.38368988037109,30.86152458190918
DEU,2001,national,income,82.34992500000148,.6122716069221497,1.35705304145813,55.41058349609375,30.31596755981445
DEU,2002,national,income,82.48849500000138,.600974440574646,1.355189085006714,56.37465286254883,30.75262451171875
DEU,2003,national,income,82.534176,.6150822043418884,1.374740719795227,55.87630081176758,30.63938522338867
DEU,2004,national,income,82.51626000000039,.6022914052009583,1.36062216758728,56.47690582275391,30.71968269348145
DEU,2005,national,income,82.4694220000015,.6123132705688477,1.385592103004456,56.57202529907227,29.79385948181152
DEU,2006,national,income,82.37645100000076,.5997939705848694,1.368390321731567,57.03584671020508,30.40703964233398
DEU,2007,national,income,82.26637200000107,.5924994349479675,1.36902928352356,57.76500701904297,30.87554359436035
DEU,2008,national,income,82.11009699999862,.6006019711494446,1.382618546485901,57.55136489868164,30.84117317199707
DEU,2009,national,income,81.90230699999844,.5916395783424377,1.365726232528687,57.70938491821289,30.95479774475098
DEU,2010,national,income,81.77692999999957,.5900173783302307,1.367809534072876,57.95632171630859,31.29007720947266
DEU,2011,national,income,80.27498299999988,.5826153755187988,1.3580721616745,58.27481842041016,31.37064933776855
DEU,2012,national,income,80.42582299999907,.5934709310531616,1.381528258323669,58.19696426391602,30.77114486694336
DEU,2013,national,income,80.64560500000074,.5867795348167419,1.380123496055603,58.80076599121094,30.93341827392578
DEU,2014,national,income,80.98250000000014,.5997620224952698,1.402275562286377,58.45133209228516,30.98421478271484
DEU,2015,national,income,81.68661099999947,.5794527530670166,1.402768015861511,60.52124404907227,31.80113220214844
DEU,2016,national,income,82.34866899999919,.5732378959655762,1.416322112083435,61.76851654052734,32.3054084777832
DEU,2017,national,income,82.6570020000004,.7094358205795288,1.755841732025146,61.87457656860352,32.08791732788086
DEU,2018,national,income,82.90578199999854,.5528527498245239,1.427472352981567,64.55029296875,33.76781845092773
DEU,2019,national,income,83.09296199999937,.5441988110542297,1.426138877868652,65.51552581787109,34.43534088134766
DJI,1990,national,consumption,.5771729999999968,6.230776309967041,1.686428427696228,6.766526222229004,2.809504747390747
DJI,1991,national,consumption,.6285209999999951,6.699506759643555,1.685403943061829,6.289283752441406,2.611597299575806
DJI,1992,national,consumption,.6231970000000107,6.751296997070313,1.685441493988037,6.241176605224609,2.591333866119385
DJI,1993,national,consumption,.6112310000000023,7.273430824279785,1.683361649513245,5.785995960235596,2.403098344802856
DJI,1994,national,consumption,.623476999999992,7.41763162612915,1.683119654655457,5.672698974609375,2.35570764541626
DJI,1995,national,consumption,.6296190000000148,7.779725074768066,1.682312488555908,5.406079292297363,2.244850158691406
DJI,1996,national,consumption,.6446490000000098,8.242064476013184,1.680138945579529,5.096231937408447,2.116734504699707
DJI,1997,national,consumption,.6677859999999891,8.560911178588867,1.679186344146729,4.903643608093262,2.036717176437378
DJI,1998,national,consumption,.6949200000000058,8.79911994934082,1.67800772190094,4.767544269561768,1.980518817901611
DJI,1999,national,consumption,.7193709999999981,8.794502258300781,1.677931547164917,4.76983118057251,1.981446623802185
DJI,2000,national,consumption,.7420329999999845,8.948577880859375,1.677382349967957,4.686170101165771,1.946688175201416
DJI,2001,national,consumption,.7654900000000063,8.97962474822998,1.67742133140564,4.670076370239258,1.939845204353333
DJI,2002,national,consumption,.78912900000002,8.866175651550293,1.677995681762695,4.731452941894531,1.965177893638611
DJI,2003,national,consumption,.8064110000000063,8.978150367736816,1.717157959938049,4.781491279602051,1.957564830780029
DJI,2004,national,consumption,.8183729999999899,9.10804557800293,1.757421374320984,4.823815822601318,1.945736289024353
DJI,2005,national,consumption,.8308609999999876,9.214942932128906,1.799663901329041,4.882460594177246,1.938919305801392
DJI,2006,national,consumption,.8469469999999889,9.208250045776367,1.842680811882019,5.002798557281494,1.957280039787292
DJI,2007,national,consumption,.8651960000000105,9.185637474060059,1.888663768768311,5.140263080596924,1.979350090026855
DJI,2008,national,consumption,.8828859999999953,9.116623878479004,1.935610413551331,5.307914257049561,2.013368606567383
DJI,2009,national,consumption,.9011030000000084,9.304573059082031,1.978146553039551,5.314984798431396,1.984322190284729
DJI,2010,national,consumption,.9191990000000131,9.341445922851563,2.026292562484741,5.422855854034424,1.991243243217468
DJI,2011,national,consumption,.9368109999999877,9.197443008422852,2.08236026763916,5.660161018371582,2.042928218841553
DJI,2012,national,consumption,.9542970000000207,9.204317092895508,2.134814500808716,5.798405170440674,2.056991577148438
DJI,2013,national,consumption,.9717529999999869,9.329007148742676,1.938514828681946,5.194858551025391,1.905043125152588
DJI,2014,national,consumption,.9890869999999997,9.095446586608887,1.909514784812927,5.248546123504639,1.960711240768433
DJI,2015,national,consumption,1.00625899999998,8.84598445892334,1.877782464027405,5.306878566741943,2.021937131881714
DJI,2016,national,consumption,1.023261000000026,8.581601142883301,1.850847125053406,5.391904830932617,2.08903956413269
DJI,2017,national,consumption,1.040232999999997,8.320109367370605,1.818838119506836,5.465187072753906,2.158217906951904
DJI,2018,national,consumption,1.057198000000016,8.414835929870605,1.817262291908264,5.398983001708984,2.13288688659668
DJI,2019,national,consumption,1.073993999999987,8.055543899536133,1.821507215499878,5.652961730957031,2.232045888900757
DNK,1990,national,income,5.14093900000002,.8901368975639343,1.65877628326416,46.58767318725586,28.37080383300781
DNK,1991,national,income,5.154297999999913,.882865846157074,1.654706478118896,46.85611343383789,28.70676612854004
DNK,1992,national,income,5.171369999999972,.8697611689567566,1.650516867637634,47.44166946411133,29.29537963867188
DNK,1993,national,income,5.188627999999975,.8177124261856079,1.520135164260864,46.47523880004883,29.0974006652832
DNK,1994,national,income,5.206180000000043,.6824511885643005,1.332462787628174,48.81164932250977,30.99664306640625
DNK,1995,national,income,5.233373000000004,.614431619644165,1.208210945129395,49.15969848632813,31.62262725830078
DNK,1996,national,income,5.263074000000078,.6006439328193665,1.206576466560364,50.22012329101563,32.15814208984375
DNK,1997,national,income,5.284990999999926,.5853300094604492,1.2081378698349,51.60071182250977,32.92652893066406
DNK,1998,national,income,5.304219000000089,.5733512043952942,1.206418991088867,52.60383605957031,33.41474533081055
DNK,1999,national,income,5.321798999999916,.5755134224891663,1.209147334098816,52.52472305297852,33.21649551391602
DNK,2000,national,income,5.339615999999971,.5763595700263977,1.211143612861633,52.53419876098633,33.10054016113281
DNK,2001,national,income,5.358783000000078,.6066959500312805,1.258830666542053,51.87239074707031,32.14011383056641
DNK,2002,national,income,5.375930999999936,.6549625992774963,1.353097677230835,51.64789962768555,31.6151237487793
DNK,2003,national,income,5.390574000000008,.6891587972640991,1.415394902229309,51.34502029418945,31.09939384460449
DNK,2004,national,income,5.404523000000094,.6762067079544067,1.416041493415833,52.35239028930664,32.04027938842773
DNK,2005,national,income,5.419432000000041,.626350462436676,1.32568359375,52.91300964355469,32.35115814208984
DNK,2006,national,income,5.437271999999994,.5946044921875,1.283844947814941,53.97894287109375,33.02680587768555
DNK,2007,national,income,5.461438000000126,.593451976776123,1.305674314498901,55.00336837768555,33.5977897644043
DNK,2008,national,income,5.493621000000024,.6056751012802124,1.330277919769287,54.90888977050781,33.56430053710938
DNK,2009,national,income,5.523095000000029,.663755476474762,1.472014427185059,55.44264984130859,32.87298583984375
DNK,2010,national,income,5.547682999999941,.5583535432815552,1.307814836502075,58.55675506591797,34.35119247436523
DNK,2011,national,income,5.570571999999945,.5730359554290771,1.319563150405884,57.56895446777344,33.75713729858398
DNK,2012,national,income,5.591572000000091,.580967903137207,1.308773040771484,56.31864547729492,33.37763977050781
DNK,2013,national,income,5.614932000000041,.6825991272926331,1.585782170295715,58.07882308959961,33.60082244873047
DNK,2014,national,income,5.643475000000035,.6098839640617371,1.429503202438354,58.59733963012695,34.07485580444336
DNK,2015,national,income,5.683483000000069,.5898367166519165,1.37334406375885,58.20865631103516,34.77890777587891
DNK,2016,national,income,5.728010000000048,.6406838893890381,1.530110836029053,59.70615768432617,35.11577987670898
DNK,2017,national,income,5.764980000000071,.5756444931030273,1.406341433525085,61.07682037353516,35.50136947631836
DNK,2018,national,income,5.79363599999995,.5737832188606262,1.417938470840454,61.78023529052734,36.1976203918457
DNK,2019,national,income,5.814422000000031,.6147816777229309,1.520986914634705,61.8506965637207,36.85008239746094
DOM,1990,national,income,7.129004000000081,7.138431072235107,2.14155387878418,7.500086307525635,2.342474699020386
DOM,1991,national,income,7.278401999999899,6.437625408172607,2.062719583511353,8.010405540466309,2.647032260894775
DOM,1992,national,income,7.427339999999799,5.223419666290283,1.945835709571838,9.313035011291504,3.316222429275513
DOM,1993,national,income,7.576074000000107,5.038885593414307,2.029318571090698,10.06829071044922,3.482631206512451
DOM,1994,national,income,7.723934000000158,5.19467830657959,2.093620538711548,10.07579517364502,3.415533304214478
DOM,1995,national,income,7.869752999999814,4.865270137786865,2.169280052185059,11.14676094055176,3.70894980430603
DOM,1996,national,income,8.012314000000089,4.736648082733154,2.242743730545044,11.83718776702881,3.873166799545288
DOM,1997,national,income,8.150075999999896,4.657039165496826,2.414697647094727,12.96262264251709,4.050285816192627
DOM,1998,national,income,8.282126000000041,4.665338516235352,2.456694602966309,13.16460990905762,3.986093282699585
DOM,1999,national,income,8.411373999999794,4.556719779968262,2.503667116165161,13.73612594604492,4.035925388336182
DOM,2000,national,income,8.540790999999881,4.545778751373291,2.537543773651123,13.95549583435059,3.998506784439087
DOM,2001,national,income,8.669039999999947,4.258734703063965,2.297158241271973,13.48498058319092,4.081713676452637
DOM,2002,national,income,8.795100999999864,4.714658737182617,2.449617147445679,12.98936653137207,3.922226905822754
DOM,2003,national,income,8.919852000000004,5.319835662841797,2.468619346618652,11.60101318359375,3.356630563735962
DOM,2004,national,income,9.043126999999986,6.036131381988525,2.386422395706177,9.883906364440918,2.88287353515625
DOM,2005,national,income,9.164767999999913,4.984906196594238,2.274445772171021,11.406662940979,3.490987062454224
DOM,2006,national,income,9.284168000000026,4.548891544342041,2.350070714950562,12.91562271118164,3.777717113494873
DOM,2007,national,income,9.402206000000028,4.583478450775146,2.185661792755127,11.92141342163086,3.819011926651001
DOM,2008,national,income,9.522948000000042,4.538299083709717,2.082370042800903,11.47109317779541,3.774203062057495
DOM,2009,national,income,9.648061000000038,4.267539978027344,2.109667539596558,12.35880374908447,4.001550674438477
DOM,2010,national,income,9.775754999999865,4.16254186630249,2.030320167541504,12.19399261474609,4.02457857131958
DOM,2011,national,income,9.903737000000099,4.055347919464111,2.052639484405518,12.65390586853027,4.2264723777771
DOM,2012,national,income,10.03088200000001,4.069340705871582,1.973468542098999,12.1240062713623,4.23670768737793
DOM,2013,national,income,10.15705100000015,3.91230845451355,1.994253873825073,12.74345970153809,4.334065437316895
DOM,2014,national,income,10.2821150000001,3.609442949295044,1.925370573997498,13.33564853668213,4.777937412261963
DOM,2015,national,income,10.405832,3.34343409538269,1.946455359458923,14.55431175231934,5.206896781921387
DOM,2016,national,income,10.52759200000011,3.206844091415405,1.994941711425781,15.55221939086914,5.441932678222656
DOM,2017,national,income,10.64724399999993,2.968845367431641,1.777364253997803,14.96679782867432,5.956814765930176
DOM,2018,national,income,10.76553100000004,2.729750633239746,1.705249547958374,15.61726570129395,6.337931632995605
DOM,2019,national,income,10.88188199999978,2.626592397689819,1.725398182868958,16.42240142822266,6.627126216888428
DZA,1990,national,consumption,25.51807400000046,5.032334327697754,1.517730236053467,7.539892196655273,3.419745683670044
DZA,1991,national,consumption,26.13390499999932,5.356993675231934,1.5101637840271,7.047626972198486,3.218850612640381
DZA,1992,national,consumption,26.74830300000052,5.265212059020996,1.508820295333862,7.164100170135498,3.278432607650757
DZA,1993,national,consumption,27.35432700000035,5.312209606170654,1.509452104568481,7.103692054748535,3.253201007843018
DZA,1994,national,consumption,27.93700599999938,5.429272174835205,1.516171932220459,6.981469631195068,3.200852394104004
DZA,1995,national,consumption,28.47802200000062,5.307291030883789,1.505554914474487,7.091917991638184,3.282222986221313
DZA,1996,national,consumption,28.98463400000034,5.506503582000732,1.490883827209473,6.768741130828857,3.175836801528931
DZA,1997,national,consumption,29.4760310000006,5.693710803985596,1.476229906082153,6.481844425201416,3.083334922790527
DZA,1998,national,consumption,29.92466799999966,5.633727073669434,1.461719155311584,6.486465930938721,3.128966093063354
DZA,1999,national,consumption,30.34608300000054,5.485006809234619,1.441556334495544,6.570440292358398,3.212706804275513
DZA,2000,national,consumption,30.77462099999975,5.278157711029053,1.427509784698486,6.761401653289795,3.352069854736328
DZA,2001,national,consumption,31.20098500000077,5.217105865478516,1.415534615516663,6.783141136169434,3.412089824676514
DZA,2002,national,consumption,31.62469600000065,4.90776538848877,1.403850555419922,7.151169776916504,3.648678302764893
DZA,2003,national,consumption,32.05588300000084,4.750453948974609,1.388808131217957,7.308817863464355,3.781555414199829
DZA,2004,national,consumption,32.51018599999977,4.541213512420654,1.375063180923462,7.569910049438477,3.970283269882202
DZA,2005,national,consumption,32.95668999999956,4.387215614318848,1.359197854995728,7.745219230651855,4.116997241973877
DZA,2006,national,consumption,33.43508000000009,4.284214973449707,1.344789147377014,7.847349166870117,4.228028297424316
DZA,2007,national,consumption,33.98382700000012,4.126941680908203,1.330861926078796,8.062034606933594,4.402084350585938
DZA,2008,national,consumption,34.56959200000011,3.932262420654297,1.316711187362671,8.371206283569336,4.633195877075195
DZA,2009,national,consumption,35.19603699999939,3.767899990081787,1.302879929542542,8.64460277557373,4.847601890563965
DZA,2010,national,consumption,35.85634400000002,3.624585151672363,1.289014935493469,8.890775680541992,5.050935745239258
DZA,2011,national,consumption,36.5435410000003,3.475994110107422,1.274984955787659,9.169930458068848,5.278249263763428
DZA,2012,national,consumption,37.26056299999971,3.372478246688843,1.272566556930542,9.433467864990234,5.441896915435791
DZA,2013,national,consumption,38.00062599999936,3.275060653686523,1.272339940071106,9.712338447570801,5.602964401245117
DZA,2014,national,consumption,38.76016800000026,3.199985265731812,1.272507548332214,9.941511154174805,5.734925270080566
DZA,2015,national,consumption,39.54315400000036,3.142403602600098,1.272561073303223,10.12410545349121,5.840223789215088
DZA,2016,national,consumption,40.33932899999896,3.098132848739624,1.272520661354065,10.26844787597656,5.923847675323486
DZA,2017,national,consumption,41.13654599999968,3.101582527160645,1.27251148223877,10.25695323944092,5.91728687286377
DZA,2018,national,consumption,41.92700700000022,3.071271657943726,1.272413015365601,10.35737895965576,5.974995613098145
DZA,2019,national,consumption,42.70536800000001,3.065282583236694,1.272515058517456,10.37844753265381,5.98703145980835
ECU,1990,national,income,10.44983699999998,8.691221237182617,2.759570837020874,7.937810897827148,2.201828956604004
ECU,1991,national,income,10.68627899999987,8.570760726928711,2.768702030181885,8.076009750366211,2.239448070526123
ECU,1992,national,income,10.91422200000013,8.64655590057373,2.763533353805542,7.990272045135498,2.215724229812622
ECU,1993,national,income,11.13282899999984,8.567402839660645,2.768982648849487,8.079994201660156,2.240558862686157
ECU,1994,national,income,11.34765200000001,8.397171974182129,2.781668186187744,8.281562805175781,2.29552149772644
ECU,1995,national,income,11.56168300000004,8.395536422729492,2.874262571334839,8.558900833129883,2.288750171661377
ECU,1996,national,income,11.77522100000012,8.572500228881836,2.96849536895752,8.657029151916504,2.2240149974823
ECU,1997,national,income,11.98783799999973,8.431606292724609,3.108289003372192,9.216182708740234,2.260230302810669
ECU,1998,national,income,12.1996929999999,8.227685928344727,3.205094337463379,9.738747596740723,2.317561864852905
ECU,1999,national,income,12.41204599999979,9.422945022583008,3.198514938354492,8.485974311828613,1.960216760635376
ECU,2000,national,income,12.62650700000012,10.53021049499512,2.749182939529419,6.526894569396973,1.660791873931885
ECU,2001,national,income,12.84552099999969,8.742396354675293,2.790037393569946,7.978468894958496,2.053013563156128
ECU,2002,national,income,13.07060899999979,7.454006671905518,2.805244922637939,9.408513069152832,2.453415155410767
ECU,2003,national,income,13.30118399999987,7.075196743011475,2.765219926834106,9.77082347869873,2.588380813598633
ECU,2004,national,income,13.53459299999976,7.302769660949707,2.786288261413574,9.538464546203613,2.538989067077637
ECU,2005,national,income,13.77001200000014,6.085114479064941,2.818440198898315,11.5792407989502,3.031842947006226
ECU,2006,national,income,14.00906099999984,5.087338924407959,2.457267999649048,12.07540893554688,3.548732757568359
ECU,2007,national,income,14.25183499999972,5.16699743270874,2.758824586868286,13.34829616546631,3.594437122344971
ECU,2008,national,income,14.49679699999973,4.974757194519043,2.531185150146484,12.72014331817627,3.764833450317383
ECU,2009,national,income,14.74276599999983,4.818100929260254,2.333032846450806,12.10556221008301,3.829785346984863
ECU,2010,national,income,14.98958500000025,4.316924571990967,2.311761856079102,13.38778209686279,4.219002723693848
ECU,2011,national,income,15.23772800000024,4.019941806793213,2.248505592346191,13.98344612121582,4.649973392486572
ECU,2012,national,income,15.48388299999993,3.760412693023682,2.275651216506958,15.12899875640869,4.921550273895264
ECU,2013,national,income,15.72298900000025,3.498717308044434,2.139813423156738,15.28998565673828,5.084088802337646
ECU,2014,national,income,15.95799400000033,3.271994829177856,2.05337119102478,15.68898487091064,5.481471538543701
ECU,2015,national,income,16.19590199999985,3.468507051467896,2.181457281112671,15.72331714630127,5.327826976776123
ECU,2016,national,income,16.4395850000002,3.453529357910156,2.108702421188354,15.26483535766602,5.378257751464844
ECU,2017,national,income,16.69694399999987,3.302830219268799,2.077833652496338,15.72767448425293,5.543657302856445
ECU,2018,national,income,17.01567199999976,3.361168622970581,2.108835697174072,15.68528652191162,5.410637378692627
ECU,2019,national,income,17.34373999999985,3.422054052352905,2.123778343200684,15.51537609100342,5.240679264068604
EGY,1990,national,consumption,57.21462999999903,6.179322719573975,1.354699373245239,5.480775833129883,2.894497632980347
EGY,1991,national,consumption,58.61103200000125,6.14031457901001,1.350556492805481,5.498726844787598,2.917977809906006
EGY,1992,national,consumption,59.98914199999928,6.161612033843994,1.34203052520752,5.445127487182617,2.91875696182251
EGY,1993,national,consumption,61.38219999999881,6.101810455322266,1.329070091247559,5.44539213180542,2.944676399230957
EGY,1994,national,consumption,62.77584699999896,6.082509517669678,1.31579601764679,5.4081130027771,2.969536304473877
EGY,1995,national,consumption,64.16690799999883,6.066291809082031,1.304909348487854,5.377706050872803,2.993368864059448
EGY,1996,national,consumption,65.56519499999929,5.975935459136963,1.297288060188293,5.427133560180664,3.050119161605835
EGY,1997,national,consumption,66.99372799999993,5.75791597366333,1.302090883255005,5.653481483459473,3.161782264709473
EGY,1998,national,consumption,68.4460109999997,5.531951427459717,1.306756138801575,5.905493259429932,3.286901235580444
EGY,1999,national,consumption,69.90788699999948,5.25460958480835,1.311235904693604,6.238502979278564,3.456163167953491
EGY,2000,national,consumption,71.37137099999913,5.099198818206787,1.317230224609375,6.458025455474854,3.556698560714722
EGY,2001,national,consumption,72.8542610000018,5.238624572753906,1.326226472854614,6.32907772064209,3.457187175750732
EGY,2002,national,consumption,74.39375900000154,5.420442581176758,1.332137703895569,6.144044876098633,3.338678359985352
EGY,2003,national,consumption,75.9633220000009,5.597463607788086,1.335544109344482,5.964951992034912,3.233297824859619
EGY,2004,national,consumption,77.52242700000046,5.701636791229248,1.334832549095154,5.852847576141357,3.176927328109741
EGY,2005,national,consumption,79.07530999999896,5.67802095413208,1.332180619239807,5.865514755249023,3.196417808532715
EGY,2006,national,consumption,80.62966999999894,5.651035308837891,1.327856421470642,5.874394416809082,3.219536066055298
EGY,2007,national,consumption,82.2187549999996,5.6251540184021,1.324373483657837,5.885943412780762,3.242238521575928
EGY,2008,national,consumption,83.84478300000218,5.600016117095947,1.322628259658813,5.904573440551758,3.264987468719482
EGY,2009,national,consumption,85.50106399999916,5.377048015594482,1.312698721885681,6.103250026702881,3.401792526245117
EGY,2010,national,consumption,87.25241300000131,5.120272159576416,1.304775476455688,6.370635509490967,3.571410417556763
EGY,2011,national,consumption,89.2000540000016,4.886019229888916,1.291898369789124,6.610178470611572,3.754404306411743
EGY,2012,national,consumption,91.24037600000085,4.767215728759766,1.270284533500671,6.661563873291016,3.874023675918579
EGY,2013,national,consumption,93.37788999999937,4.695864677429199,1.280000329017639,6.814507961273193,3.933781147003174
EGY,2014,national,consumption,95.5923239999986,4.657548904418945,1.310352563858032,7.033488273620605,3.943331003189087
EGY,2015,national,consumption,97.7237989999981,4.594222545623779,1.34840190410614,7.337486743927002,3.975182056427002
EGY,2016,national,consumption,99.78402999999871,4.787133693695068,1.346733927726746,7.033091068267822,3.800485134124756
EGY,2017,national,consumption,101.7893859999974,5.050490856170654,1.344322443008423,6.654415130615234,3.596702814102173
EGY,2018,national,consumption,103.7407649999986,5.281941413879395,1.33174741268158,6.303304195404053,3.442781448364258
EGY,2019,national,consumption,105.6186710000012,5.106774806976318,1.347557783126831,6.596912384033203,3.563020944595337
ESP,1990,national,income,38.86732200000084,1.444374680519104,1.536560654640198,26.59560394287109,13.62162780761719
ESP,1991,national,income,38.96637599999998,1.492736577987671,1.683130264282227,28.18866729736328,13.90417003631592
ESP,1992,national,income,39.15768499999945,1.547332644462585,1.832239270210266,29.60318946838379,14.07160186767578
ESP,1993,national,income,39.3612619999999,1.643020033836365,1.958657264709473,29.80269813537598,13.68006324768066
ESP,1994,national,income,39.54910800000007,1.616607785224915,1.905662178993225,29.4700756072998,13.61155605316162
ESP,1995,national,income,39.72404999999951,1.662356972694397,1.960461020469666,29.48315238952637,13.56161594390869
ESP,1996,national,income,39.88985200000101,1.784829616546631,2.116927862167358,29.65168190002441,13.13292026519775
ESP,1997,national,income,40.05738899999985,1.531603455543518,1.894702553749084,30.92678070068359,14.24564266204834
ESP,1998,national,income,40.22350900000036,1.42654287815094,1.892346620559692,33.16315841674805,15.64127349853516
ESP,1999,national,income,40.38687500000026,1.240718007087708,1.750974059104919,35.28146743774414,17.18191719055176
ESP,2000,national,income,40.56786400000055,1.250745415687561,1.856432676315308,37.10652542114258,17.85499382019043
ESP,2001,national,income,40.85041199999976,1.249580979347229,1.889456868171692,37.80181121826172,18.49590492248535
